,,Democratic,Republican,Unaffiliated,Libertarian,Green,Unity Party of Colorado,American Constitution,Approval Voting,American Solidarity,Socialist Labor,No Party Affiliation,Independent,Unaffiliated/Republican,Democratic,Total Votes Cast,Total Ballots Cast
Precinct,6163703211,387,354,15,9,2,0,2,1,0,0,0,0,0,0,770,770
Precinct,6163703212,665,405,9,9,3,0,1,3,0,1,0,0,0,0,1096,1096
Precinct,6163703214,421,328,7,5,2,1,0,0,1,0,0,0,0,0,765,765
Precinct,6163703217,489,276,6,2,0,3,2,2,0,0,0,0,0,0,780,780
Precinct,6163703218,439,269,8,6,4,2,1,0,2,0,0,0,0,0,731,731
Precinct,6163703219,526,449,9,5,0,3,1,0,3,0,0,0,0,0,996,996
Precinct,6163703220,510,265,5,7,5,0,2,0,0,0,0,0,0,0,794,794
Precinct,6163703221,433,272,1,5,0,0,1,0,0,0,0,0,0,0,712,712
Precinct,6163703222,458,322,7,8,1,4,1,0,1,0,0,0,0,0,802,802
Precinct,6163703223,550,342,11,10,4,1,1,0,0,0,0,0,0,0,919,919
Precinct,6163703224,484,275,7,5,2,2,0,0,0,0,0,0,0,0,775,775
Precinct,6163703225,531,287,7,10,4,1,0,1,0,0,0,0,0,0,841,841
Precinct,6163703226,416,189,9,6,5,2,1,0,0,0,0,0,0,0,628,628
Precinct,6163703227,370,231,4,5,7,1,2,1,0,0,0,0,0,0,621,621
Precinct,6163703228,465,316,8,7,0,0,0,0,0,0,0,0,0,0,796,796
Precinct,6163803126,350,245,6,1,2,2,1,0,0,0,0,0,0,0,607,607
Precinct,6163803127,365,218,2,5,2,1,0,0,0,0,0,0,0,0,593,593
Precinct,6163803140,406,248,7,6,2,2,0,0,0,1,0,0,0,0,672,672
Precinct,6163803141,218,185,4,3,1,0,0,0,0,0,0,0,0,0,411,411
Precinct,6163803142,454,322,11,8,5,0,2,3,0,1,0,0,0,0,806,806
Precinct,6163803143,717,483,16,13,6,2,2,2,0,0,0,0,0,0,1241,1241
Precinct,6163803144,375,308,13,10,7,3,0,0,0,0,0,0,0,0,716,716
Precinct,6163803145,617,391,11,8,7,1,0,1,2,0,0,0,0,0,1038,1038
Precinct,6163803146,408,307,8,5,3,3,2,0,0,0,0,0,0,0,736,736
Precinct,6163803147,696,620,10,10,1,0,2,2,0,0,0,0,0,0,1341,1341
Precinct,6163803149,511,719,20,14,1,0,1,1,0,0,0,0,0,0,1267,1267
Precinct,6163803150,574,454,12,8,2,1,0,2,2,1,0,0,0,0,1056,1056
Precinct,6163803151,503,257,7,3,1,1,1,0,0,0,0,0,0,0,773,773
Precinct,6163803152,497,259,11,4,0,0,0,1,0,1,0,0,0,0,773,773
Precinct,6163803153,747,404,13,11,16,2,1,3,1,0,0,0,0,0,1198,1198
Precinct,6163803154,634,330,7,8,6,0,3,0,1,1,0,0,0,0,990,990
Precinct,6163803155,580,464,15,11,7,2,4,1,1,0,0,0,0,0,1085,1085
Precinct,6163803156,617,397,8,6,7,1,1,2,0,0,0,0,0,0,1039,1039
Precinct,6163803158,466,308,6,3,4,1,1,1,0,0,0,0,0,0,790,790
Precinct,6163803159,400,287,9,3,3,1,0,0,0,0,0,0,0,0,703,703
Precinct,6163803160,428,289,6,8,4,1,0,0,1,1,0,0,0,0,738,738
Precinct,6163803161,392,229,2,5,2,0,2,1,0,0,0,0,0,0,633,633
Precinct,6163803162,420,185,10,6,9,0,0,1,0,0,0,0,0,0,631,631
Precinct,6163803163,443,247,7,1,4,0,1,0,2,1,0,0,0,0,706,706
Precinct,6163803164,394,288,12,9,1,2,2,1,0,0,0,0,0,0,709,709
Precinct,6163803165,517,365,15,9,3,1,0,1,0,0,0,0,0,0,911,911
Precinct,6163803166,257,129,6,2,1,4,0,0,0,0,0,0,0,0,399,399
Precinct,6163803167,407,332,4,9,2,1,0,1,0,0,0,0,0,0,756,756
Precinct,6163803168,548,289,8,13,2,2,1,2,0,0,0,0,0,0,865,865
Precinct,6163803169,555,372,16,12,1,0,0,1,2,0,0,0,0,0,959,959
Precinct,6163803170,556,459,17,10,5,1,4,2,0,2,0,0,0,0,1056,1056
Precinct,6163803171,823,480,11,17,4,2,0,2,0,0,0,0,0,0,1339,1339
Precinct,6163803172,391,293,2,4,6,1,3,0,0,0,0,0,0,0,700,700
Precinct,6163803173,775,433,18,6,5,0,3,0,1,0,0,0,0,0,1241,1241
Precinct,6163803174,357,224,3,5,3,0,1,1,1,0,0,0,0,0,595,595
Precinct,6163803175,527,307,9,2,1,1,0,0,3,0,0,0,0,0,850,850
Precinct,6163803176,728,433,11,11,6,1,1,0,1,0,0,0,0,0,1192,1192
Precinct,6163803177,424,384,12,7,8,1,1,0,2,0,0,0,0,0,839,839
Precinct,6163803178,401,298,8,5,6,2,1,0,0,1,0,0,0,0,722,722
Precinct,6163803179,324,246,10,11,2,2,2,0,0,0,0,0,0,0,597,597
Precinct,6163803180,770,496,20,11,7,1,3,3,1,0,0,0,0,0,1312,1312
Precinct,6163803182,479,320,14,9,1,1,1,1,0,0,0,0,0,0,826,826
Precinct,6163803183,650,460,5,6,7,1,4,0,3,0,0,0,0,0,1136,1136
Precinct,6163803184,328,302,8,2,4,0,2,0,1,0,0,0,0,0,647,647
Precinct,6163803185,453,277,15,6,6,2,1,0,0,0,0,0,0,0,760,760
Precinct,6163803186,504,331,14,8,3,0,0,0,0,0,0,0,0,0,860,860
Precinct,6163803187,454,331,9,8,4,1,1,0,0,0,0,0,0,0,808,808
Precinct,6163803188,314,240,6,2,2,1,2,0,1,0,0,0,0,0,568,568
Precinct,6163803189,563,400,9,3,8,1,0,0,0,0,0,0,0,0,984,984
Precinct,6163803190,641,390,9,11,3,0,1,2,1,0,0,0,0,0,1058,1058
Precinct,6163803191,480,324,8,4,2,0,0,0,0,0,0,0,0,0,818,818
Precinct,6163803192,518,420,6,7,2,2,4,0,0,0,0,0,0,0,959,959
Precinct,6163803193,437,298,10,2,4,1,0,0,0,0,0,0,0,0,752,752
Precinct,6163803194,595,413,11,12,3,0,3,0,1,0,0,0,0,0,1038,1038
Precinct,6163803195,565,339,6,2,1,1,2,0,2,0,0,0,0,0,918,918
Precinct,6163803196,386,181,2,2,0,0,0,1,0,0,0,0,0,0,572,572
Precinct,6163803197,446,187,6,8,1,0,0,0,0,0,0,0,0,0,648,648
Precinct,6260303101,563,445,16,5,8,8,1,0,0,0,0,0,0,0,1046,1046
Precinct,6260303102,507,352,8,4,5,3,0,2,0,0,0,0,0,0,881,881
Precinct,6260303103,311,223,6,7,3,0,2,0,0,0,0,0,0,0,552,552
Precinct,6260303104,326,158,6,4,5,0,1,0,0,1,0,0,0,0,501,501
Precinct,6260303105,1026,363,21,12,13,3,0,3,1,0,0,0,0,0,1442,1442
Precinct,6260303106,333,126,6,2,4,2,0,0,0,0,0,0,0,0,473,473
Precinct,6260303107,566,206,4,4,7,2,0,0,0,0,0,0,0,0,789,789
Precinct,6260303108,457,173,7,5,7,0,3,0,0,0,0,0,0,0,652,652
Precinct,6260303109,441,137,6,4,5,0,1,1,1,0,0,0,0,0,596,596
Precinct,6260303110,310,141,3,10,0,1,0,0,0,0,0,0,0,0,465,465
Precinct,6260303111,754,262,13,11,15,5,1,0,2,0,0,0,0,0,1063,1063
Precinct,6260303112,556,232,9,6,3,2,2,2,1,0,0,0,0,0,813,813
Precinct,6260303113,439,214,3,5,3,0,0,1,0,0,0,0,0,0,665,665
Precinct,6260303114,533,191,10,4,4,3,1,0,0,0,0,0,0,0,746,746
Precinct,6260303115,642,269,7,9,4,0,0,2,1,0,0,0,0,0,934,934
Precinct,6260303116,660,314,16,6,16,5,1,0,1,0,0,0,0,0,1019,1019
Precinct,6260303117,716,320,13,9,11,4,2,0,1,0,0,0,0,0,1076,1076
Precinct,6260303118,539,202,5,5,8,1,1,0,2,0,0,0,0,0,763,763
Precinct,6260303119,450,236,11,3,6,1,3,0,0,0,0,0,0,0,710,710
Precinct,6260303120,440,206,2,2,11,0,0,0,1,1,0,0,0,0,663,663
Precinct,6260303121,315,156,10,6,4,2,0,1,2,1,0,0,0,0,497,497
Precinct,6260303122,584,430,12,13,10,2,1,0,0,0,0,0,0,0,1052,1052
Precinct,6260303123,566,298,7,8,7,2,2,0,1,0,0,0,0,0,891,891
Precinct,6260303124,563,306,6,6,0,5,2,0,1,0,0,0,0,0,889,889
Precinct,6260303125,304,143,3,5,4,0,0,0,0,0,0,0,0,0,459,459
Precinct,6260303128,218,136,4,6,3,3,0,2,0,0,0,0,0,0,372,372
Precinct,6260303129,318,222,8,7,2,0,1,1,0,0,0,0,0,0,559,559
Precinct,6260303130,529,311,9,8,7,1,0,2,2,0,0,0,0,0,869,869
Precinct,6260303131,422,442,6,7,3,1,0,0,0,0,0,0,0,0,881,881
Precinct,6260303132,400,507,0,13,0,0,0,1,0,0,0,0,0,0,921,921
Precinct,6260303133,388,442,5,13,3,0,0,0,0,0,0,0,0,0,851,851
Precinct,6260303134,314,171,6,4,0,0,1,0,0,0,0,0,0,0,496,496
Precinct,6260303135,173,154,2,3,0,1,1,0,0,0,0,0,0,0,334,334
Precinct,6260303136,494,290,2,10,3,2,0,2,0,0,0,0,0,0,803,803
Precinct,6260903401,579,202,11,6,4,1,0,0,0,1,0,0,0,0,804,804
Precinct,6260903403,413,90,4,5,6,2,0,0,0,0,0,0,0,0,520,520
Precinct,6260903404,268,126,3,2,7,2,0,0,0,1,0,0,0,0,409,409
Precinct,6260903405,322,138,4,1,6,3,0,0,0,0,0,0,0,0,474,474
Precinct,6260903406,216,101,2,2,10,0,1,0,0,0,0,0,0,0,332,332
Precinct,6260903407,683,321,8,3,21,2,0,1,2,1,0,0,0,0,1042,1042
Precinct,6260903408,468,143,3,4,15,1,1,2,0,1,0,0,0,0,638,638
Precinct,6260903409,770,251,8,2,9,4,0,0,1,0,0,0,0,0,1045,1045
Precinct,6260903410,751,254,5,7,20,1,0,0,0,1,0,0,0,0,1039,1039
Precinct,6260903412,682,217,11,1,14,8,1,1,0,0,0,0,0,0,935,935
Precinct,6263703198,31,16,1,0,0,0,0,0,0,0,0,0,0,0,48,48
Precinct,6263703201,153,154,5,1,0,1,0,1,0,0,0,0,0,0,315,315
Precinct,6263703202,138,175,5,0,0,0,1,0,0,0,0,0,0,0,319,319
Precinct,6263703203,293,344,4,5,2,0,1,0,0,0,0,0,0,0,649,649
Precinct,6263703204,641,746,4,9,8,1,0,0,0,0,0,0,0,0,1409,1409
Precinct,6263703229,557,480,8,13,2,3,0,0,0,0,0,0,0,0,1063,1063
Precinct,6263703231,567,306,10,4,8,2,0,1,1,0,0,0,0,0,899,899
Precinct,6263703232,761,498,19,16,10,0,1,2,0,0,0,0,0,0,1307,1307
Precinct,6263703234,707,457,13,18,5,2,0,0,0,0,0,0,0,0,1202,1202
Precinct,6263703245,281,155,5,2,3,0,0,0,0,0,0,0,0,0,446,446
Precinct,6263703246,616,299,7,11,6,0,0,0,0,1,0,0,0,0,940,940
Precinct,6263703247,845,393,15,12,12,2,1,1,0,1,0,0,0,0,1282,1282
Precinct,6263703248,305,176,7,5,7,3,1,0,0,0,0,0,0,0,504,504
Precinct,6263703249,473,253,4,4,6,1,0,0,1,0,0,0,0,0,742,742
Precinct,6263703250,585,292,6,8,4,0,0,0,2,0,0,0,0,0,897,897
Precinct,6263703251,836,453,6,10,6,1,0,1,0,0,0,0,0,0,1313,1313
Precinct,6263703252,763,466,9,7,2,0,0,0,1,0,0,0,0,0,1248,1248
Precinct,6263703253,747,599,14,14,15,0,1,0,0,0,0,0,0,0,1390,1390
Precinct,6263703254,205,135,5,4,4,0,0,1,0,0,0,0,0,0,354,354
Precinct,6270303258,413,153,3,3,8,4,0,0,0,1,0,0,0,0,585,585
Precinct,6273703206,12,24,1,1,0,0,0,0,0,0,0,0,0,0,38,38
Precinct,6273703207,216,284,7,3,6,0,0,0,0,1,0,0,0,0,517,517
Precinct,6273703213,553,682,18,9,4,1,1,0,0,0,0,0,0,0,1268,1268
Precinct,6273703216,119,132,4,2,1,0,0,0,0,0,0,0,0,0,258,258
Precinct,6273703233,507,245,5,9,4,2,0,1,0,1,0,0,0,0,774,774
Precinct,6273703235,381,223,5,3,4,2,1,0,0,0,0,0,0,0,619,619
Precinct,6273703236,344,215,7,4,2,1,2,0,0,0,0,0,0,0,575,575
Precinct,6273703237,610,406,11,9,2,1,1,3,0,0,0,0,0,0,1043,1043
Precinct,6273703238,424,294,4,6,2,0,1,1,0,0,0,0,0,0,732,732
Precinct,6273703239,526,249,13,3,1,1,2,1,0,0,0,0,0,0,796,796
Precinct,6273703240,805,482,7,7,5,0,0,1,0,0,0,0,0,0,1307,1307
Precinct,6273703241,578,305,14,8,1,0,4,0,0,0,0,0,0,0,910,910
Precinct,6273703242,428,234,3,7,0,0,0,0,0,0,0,0,0,0,672,672
Precinct,6273703243,598,387,14,8,2,7,2,2,0,1,0,0,0,0,1021,1021
Precinct,6273703244,682,490,8,10,7,3,0,0,0,0,0,0,0,0,1200,1200
Precinct,6273703256,178,113,1,1,2,1,0,0,0,0,0,0,0,0,296,296
Precinct,6273703259,918,517,14,8,16,5,1,1,0,1,0,0,0,0,1481,1481
Precinct,6273703260,745,538,12,14,14,1,2,0,0,0,0,0,0,0,1326,1326
Precinct,6273703284,368,287,7,5,4,1,0,0,0,0,0,0,0,0,672,672
Precinct,6273703286,899,578,13,11,10,3,1,2,0,0,0,0,0,0,1517,1517
Precinct,6273703287,87,87,3,1,1,0,0,0,0,0,0,0,0,0,179,179
Precinct,6274003255,90,82,2,0,0,0,0,0,0,0,1,0,0,0,175,175
Precinct,6274003269,591,347,10,7,10,4,1,0,0,0,0,0,0,0,970,970
Precinct,6274003270,501,380,21,8,13,4,3,1,0,0,0,0,0,0,931,931
Precinct,6274003271,518,317,10,6,6,2,3,3,0,0,0,0,0,0,865,865
Precinct,6274003272,275,186,4,0,10,1,0,1,0,0,0,0,0,0,477,477
Precinct,6274003273,533,332,14,7,12,1,1,1,0,0,0,0,0,0,901,901
Precinct,6274003274,506,258,4,8,11,2,3,0,0,0,0,0,0,0,792,792
Precinct,6274003275,519,385,7,9,4,5,1,1,0,0,0,0,0,0,931,931
Precinct,6274003290,381,271,12,4,2,0,0,0,0,0,0,0,0,0,670,670
Precinct,6274003291,484,293,3,3,10,0,0,2,0,0,0,0,0,0,795,795
Precinct,6274003302,387,291,9,1,3,1,1,0,0,0,0,0,0,0,693,693
Precinct,6274003303,460,322,11,6,4,2,0,0,0,0,0,0,0,0,805,805
Precinct,6274003304,376,298,2,6,11,1,0,0,0,0,0,0,0,0,694,694
Precinct,6274003305,354,248,8,6,6,0,1,1,0,0,0,0,0,0,624,624
Precinct,6274003306,414,275,9,7,11,4,1,1,0,0,0,0,0,0,722,722
Precinct,6274003307,405,268,12,4,2,0,0,0,0,0,0,0,0,0,691,691
Precinct,6274003424,7,5,0,0,0,0,0,0,0,0,0,0,0,0,12,12
Precinct,6275603355,1220,831,20,8,16,2,1,1,0,0,0,0,0,0,2099,2099
Precinct,6275603372,432,295,3,6,6,0,1,2,0,0,0,0,0,0,745,745
Precinct,6275603373,542,497,14,8,15,5,0,1,0,0,0,0,0,0,1082,1082
Precinct,6275603384,644,490,11,3,24,1,0,0,0,0,0,0,0,0,1173,1173
Precinct,6276103205,503,434,10,5,19,1,0,0,0,0,0,0,0,0,972,972
Precinct,6276103215,552,647,9,15,4,2,0,2,0,0,0,0,0,0,1231,1231
Precinct,6276103257,535,449,8,1,30,1,1,0,0,0,0,0,0,0,1025,1025
Precinct,6276103261,700,555,17,1,34,1,1,0,0,0,0,0,0,0,1309,1309
Precinct,6276103262,670,419,14,11,7,6,0,2,0,0,0,0,0,0,1129,1129
Precinct,6276103263,551,352,5,4,8,0,1,0,0,0,0,0,0,0,921,921
Precinct,6276103264,598,384,10,4,8,0,0,1,0,0,0,0,0,0,1005,1005
Precinct,6276103265,318,282,3,3,1,0,1,0,0,0,0,0,0,0,608,608
Precinct,6276103266,767,705,10,16,14,4,1,2,0,0,0,0,0,0,1519,1519
Precinct,6276103267,711,659,16,10,30,4,1,1,1,0,0,0,0,0,1433,1433
Precinct,6276103268,642,586,10,6,5,1,1,0,0,0,0,0,0,0,1251,1251
Precinct,6276103276,132,110,4,2,0,0,0,0,2,0,0,0,0,0,250,250
Precinct,6276103277,400,319,11,8,4,3,1,0,0,1,0,0,0,0,747,747
Precinct,6276103278,230,193,3,3,1,0,0,2,0,0,0,0,0,0,432,432
Precinct,6276103279,424,349,1,4,6,0,1,0,0,0,0,0,0,0,785,785
Precinct,6276103280,508,430,14,5,21,1,0,1,0,0,0,0,0,0,980,980
Precinct,6276103281,568,379,12,8,10,1,1,0,0,0,0,0,0,0,979,979
Precinct,6276103282,671,559,11,4,21,1,1,1,0,0,0,0,0,0,1269,1269
Precinct,6276103283,432,308,9,8,24,0,0,1,0,1,0,0,0,0,783,783
Precinct,6276103285,386,292,7,4,7,0,1,0,0,0,0,0,0,0,697,697
Precinct,6276103288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Precinct,6276103308,546,411,10,7,6,1,3,3,0,0,0,0,0,0,987,987
Precinct,6276103309,284,250,6,2,8,0,0,0,0,0,0,0,0,0,550,550
Precinct,6276103320,751,617,10,9,5,3,2,1,0,0,0,0,0,0,1398,1398
Precinct,6276103321,595,472,10,7,9,0,2,1,2,0,0,0,0,0,1098,1098
Precinct,6276103327,512,446,7,3,13,1,1,0,0,0,0,0,0,0,983,983
Precinct,6276103329,583,438,7,10,9,4,0,0,0,0,0,0,0,0,1051,1051
Precinct,6276103330,789,670,12,10,23,4,1,0,0,0,0,0,0,0,1509,1509
Precinct,6276103332,439,378,13,7,7,2,2,1,0,1,0,0,0,0,850,850
Precinct,6276103333,269,275,6,6,5,1,1,0,0,0,0,0,0,0,563,563
Precinct,6276103338,453,321,7,6,3,3,1,1,0,0,0,0,0,0,795,795
Precinct,6276103339,560,432,10,5,5,2,1,1,2,2,0,0,0,0,1020,1020
Precinct,6276103351,792,728,23,7,19,4,3,1,0,0,0,0,0,0,1577,1577
Precinct,6276103352,917,673,15,6,8,2,1,0,0,0,0,0,0,0,1622,1622
Precinct,6276103353,523,432,9,4,10,1,2,0,2,0,0,0,0,0,983,983
Precinct,6276103354,795,653,12,11,6,1,3,3,0,0,0,0,0,0,1484,1484
Precinct,6276103375,635,513,5,5,8,0,0,0,0,0,0,1,0,0,1167,1167
Precinct,6276103377,488,497,7,3,5,0,0,0,0,0,0,0,0,0,1000,1000
Precinct,6276103378,808,715,27,9,17,1,1,3,0,0,0,0,0,0,1581,1581
Precinct,6276103379,432,432,3,5,6,1,0,2,0,0,0,0,0,0,881,881
Precinct,6276103380,441,403,8,10,10,0,1,0,0,0,0,0,0,0,873,873
Precinct,6276103383,558,485,11,5,18,4,0,1,0,0,0,0,0,0,1082,1082
Precinct,6276103385,289,320,7,7,8,1,1,1,0,0,0,0,0,0,634,634
Precinct,6276103388,521,624,10,8,6,1,0,0,1,0,0,0,0,0,1171,1171
Precinct,6283603311,542,398,9,4,5,3,1,0,0,0,0,0,0,0,962,962
Precinct,6283603322,270,82,4,0,1,2,0,1,0,0,0,0,0,0,360,360
Precinct,6283603342,790,668,11,8,10,1,3,2,0,0,0,0,0,0,1493,1493
Precinct,6283603344,868,603,12,13,11,4,0,1,0,0,0,0,0,0,1512,1512
Precinct,6283603359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Precinct,6283603360,557,416,15,5,8,2,0,1,0,0,0,0,0,0,1004,1004
Precinct,6283603371,442,300,10,3,1,2,1,0,0,0,0,0,0,0,759,759
Precinct,6283603501,308,199,6,3,6,2,2,0,0,0,0,0,0,0,526,526
Precinct,6283603502,1025,849,24,15,11,3,3,2,0,0,0,0,0,0,1932,1932
Precinct,6283603547,379,341,4,4,1,1,0,0,0,1,0,0,0,0,731,731
Precinct,6283603549,171,127,2,2,2,0,0,0,0,0,0,0,0,0,304,304
Precinct,6283603550,26,33,1,1,1,0,0,0,0,0,0,0,0,0,62,62
Precinct,6283603551,316,172,2,3,5,4,2,2,0,0,0,0,0,0,506,506
Precinct,6283603556,614,468,15,11,6,4,0,1,0,0,0,0,0,0,1119,1119
Precinct,6283603557,746,511,18,2,14,6,2,1,0,2,0,0,0,0,1302,1302
Precinct,6283603561,746,592,16,5,6,2,3,1,0,0,0,0,0,0,1371,1371
Precinct,6283603562,781,599,12,5,10,2,0,0,0,0,0,0,0,0,1409,1409
Precinct,6283603563,745,597,14,5,16,2,1,0,0,0,0,0,0,0,1380,1380
Precinct,6284003310,481,257,3,4,13,2,2,0,0,0,0,0,0,0,762,762
Precinct,6284003312,829,470,8,9,15,4,4,2,0,1,0,0,0,0,1342,1342
Precinct,6284003313,444,375,14,6,8,1,1,1,1,0,0,0,0,0,851,851
Precinct,6284003314,386,239,3,6,7,4,0,1,0,0,0,0,0,0,646,646
Precinct,6284003315,672,501,16,5,4,3,3,5,0,1,0,0,0,0,1210,1210
Precinct,6284003386,424,275,6,5,7,1,2,0,0,0,0,0,0,0,720,720
Precinct,6284003389,50,28,1,1,0,2,0,0,0,0,0,0,0,0,82,82
Precinct,6284203503,806,321,11,2,8,7,0,0,0,1,0,0,0,0,1156,1156
Precinct,6284203504,420,171,12,1,6,1,3,1,0,0,0,0,0,0,615,615
Precinct,6284203505,393,146,2,6,8,3,0,3,0,0,0,0,0,0,561,561
Precinct,6284203506,568,274,20,4,9,3,0,1,0,0,0,0,0,0,879,879
Precinct,6284203507,407,223,9,3,3,4,0,1,0,1,0,0,0,0,651,651
Precinct,6284203508,293,139,5,4,4,5,3,0,0,2,0,0,0,0,455,455
Precinct,6284203509,304,149,4,0,4,3,0,0,0,0,0,0,0,0,464,464
Precinct,6284203510,373,168,4,3,5,3,3,2,0,1,0,0,0,0,562,562
Precinct,6284203511,409,143,4,1,3,3,0,0,0,1,0,0,0,0,564,564
Precinct,6284203512,418,181,11,3,4,2,2,0,0,0,0,0,0,0,621,621
Precinct,6284203513,461,165,6,1,7,5,0,4,0,0,0,0,0,0,649,649
Precinct,6284203523,608,298,11,6,8,6,0,2,0,0,0,0,0,0,939,939
Precinct,6284203524,322,175,11,6,1,2,0,1,0,1,0,0,0,0,519,519
Precinct,6284203525,382,197,6,0,2,1,0,0,0,0,0,0,0,0,588,588
Precinct,6284203526,356,184,14,4,5,4,1,0,0,2,0,0,0,0,570,570
Precinct,6284203527,496,228,10,4,6,1,0,0,0,0,0,0,0,0,745,745
Precinct,6284203528,209,107,6,3,3,1,0,0,0,0,0,0,0,0,329,329
Precinct,6284203529,365,126,1,0,9,1,0,2,0,0,0,0,0,0,504,504
Precinct,6284203530,391,187,6,4,4,1,2,1,0,0,0,0,0,0,596,596
Precinct,6284203531,370,232,2,2,3,2,1,0,0,1,0,0,0,0,613,613
Precinct,6284203532,465,134,8,1,4,6,0,0,1,0,0,0,0,0,619,619
Precinct,6284203533,683,257,9,6,13,7,1,1,0,0,0,0,0,0,977,977
Precinct,6284203544,604,242,10,4,9,3,0,0,0,2,0,0,0,0,874,874
Precinct,6284203545,115,67,1,1,0,2,0,0,0,0,0,0,0,0,186,186
Precinct,6284203546,391,267,9,3,3,1,3,1,1,0,0,0,0,0,679,679
Precinct,6284203548,152,66,3,0,3,1,0,1,0,1,0,0,0,0,227,227
Precinct,6293603552,444,182,4,3,3,2,1,0,0,0,0,0,0,0,639,639
Precinct,6293603553,601,309,9,5,6,0,0,0,0,0,0,0,0,0,930,930
Precinct,6294003301,435,377,9,10,4,3,1,0,0,0,0,0,0,0,839,839
Precinct,6294003316,350,273,8,5,4,0,1,0,0,1,1,0,0,0,643,643
Precinct,6294003317,441,320,9,2,4,1,1,1,0,0,0,0,0,0,779,779
Precinct,6294003319,757,533,17,4,7,5,1,1,0,1,0,0,0,0,1326,1326
Precinct,6294003446,344,310,5,5,4,0,0,1,0,0,0,0,0,0,669,669
Precinct,6294003447,825,342,12,4,9,4,1,2,1,0,0,0,0,0,1200,1200
Precinct,6294003448,779,441,12,13,10,3,6,2,0,1,0,0,0,0,1267,1267
Precinct,6294003449,447,309,15,5,5,6,0,0,0,0,0,0,0,0,787,787
Precinct,6294003450,427,382,11,6,5,3,2,0,0,1,0,0,0,0,837,837
Precinct,6294003452,839,513,15,5,7,1,1,0,0,1,0,0,0,0,1382,1382
Precinct,6294003453,448,233,11,4,7,2,1,0,0,0,0,0,0,0,706,706
Precinct,6294003454,402,244,10,7,17,0,2,0,0,0,0,0,0,0,682,682
Precinct,6294003455,607,389,8,1,6,1,0,0,0,0,0,0,0,0,1012,1012
Precinct,6294003456,328,278,5,4,1,0,0,0,0,1,0,0,0,0,617,617
Precinct,6294003457,255,148,3,2,3,1,0,1,0,1,0,0,0,0,414,414
Precinct,6294003458,535,350,13,9,11,5,1,3,0,1,0,0,0,0,928,928
Precinct,6294003459,542,385,12,6,11,3,0,2,0,0,0,0,0,0,961,961
Precinct,6294003461,649,335,14,3,11,2,2,0,0,0,0,0,0,0,1016,1016
Precinct,6294003462,570,364,11,8,10,0,1,0,0,0,0,0,0,0,964,964
Precinct,6294003463,587,463,15,10,8,3,1,1,0,1,0,0,0,0,1089,1089
Precinct,6294003464,414,264,4,1,4,0,0,0,0,0,0,0,0,0,687,687
Precinct,6294103411,601,284,8,6,23,4,0,0,1,0,0,0,0,0,927,927
Precinct,6294103413,500,172,6,2,7,3,3,0,0,1,0,0,0,0,694,694
Precinct,6294103414,482,220,7,6,6,4,1,1,0,0,0,0,0,0,727,727
Precinct,6294103416,690,397,13,6,21,8,2,1,0,0,0,0,0,0,1138,1138
Precinct,6294103417,492,257,5,7,16,3,0,1,0,0,0,0,0,0,781,781
Precinct,6294103418,419,236,9,4,7,6,1,0,0,0,0,0,0,0,682,682
Precinct,6294103419,565,294,5,7,11,2,0,0,1,0,0,0,0,0,885,885
Precinct,6294103420,771,361,5,6,42,3,0,0,0,0,0,0,0,0,1188,1188
Precinct,6294103421,267,146,6,4,9,4,0,1,0,0,0,0,0,0,437,437
Precinct,6294103422,355,167,1,3,5,2,0,0,0,0,0,0,0,0,533,533
Precinct,6294103423,773,292,13,6,25,7,2,0,0,2,0,0,0,0,1120,1120
Precinct,6294103425,829,304,11,11,4,1,0,1,1,0,0,0,0,0,1162,1162
Precinct,6294103426,372,198,4,5,5,5,2,0,0,0,0,0,0,0,591,591
Precinct,6294103427,775,385,10,2,11,4,2,0,2,1,0,0,0,0,1192,1192
Precinct,6294103428,565,245,10,7,8,2,0,0,0,0,0,0,0,0,837,837
Precinct,6294103429,380,170,6,0,4,3,0,1,0,0,0,0,0,0,564,564
Precinct,6294103430,505,246,12,2,3,4,0,1,0,0,0,0,0,0,773,773
Precinct,6294103431,279,155,4,3,9,2,2,0,0,1,0,0,0,0,455,455
Precinct,6294103432,566,234,13,3,9,6,3,1,2,0,0,0,0,0,837,837
Precinct,6294103433,417,213,7,4,10,3,0,0,0,1,0,0,0,0,655,655
Precinct,6294103434,558,248,4,7,10,3,1,0,0,2,0,0,0,0,833,833
Precinct,6294103435,586,317,17,5,12,1,6,0,0,0,0,0,0,0,944,944
Precinct,6294103436,670,246,12,5,6,5,0,1,0,1,0,0,0,0,946,946
Precinct,6294103437,640,367,10,8,6,1,0,2,0,0,0,0,0,0,1034,1034
Precinct,6294103438,662,354,8,8,3,3,2,0,0,0,0,0,0,0,1040,1040
Precinct,6294103439,444,301,4,6,5,2,0,0,0,0,0,0,0,0,762,762
Precinct,6294103440,478,287,4,1,1,0,2,0,0,0,0,0,0,0,773,773
Precinct,6294103441,464,253,8,3,2,2,0,1,0,0,0,0,0,0,733,733
Precinct,6294103442,415,245,5,3,1,1,1,1,0,0,0,0,0,0,672,672
Precinct,6294103443,316,163,6,3,0,0,1,0,0,0,0,0,0,0,489,489
