,,Democratic,Republican,Libertarian,Green,Unaffiliated,American Constitution,Unity Party of Colorado,American Solidarity,Unaffiliated,Socialism/Liberation,Independent American,Alliance,Unaffiliated,Unaffiliated,Prohibition,Unaffiliated,Progressive,Approval Voting,Socialist Workers,Socialist Equality,Unaffiliated,Unaffiliated/No Party Affiliation,Independent,No Party Affiliation,Total Votes Cast,Total Ballots Cast
Precinct,3085723007,531,202,8,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,752
Precinct,3085723008,553,238,7,5,2,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,811,811
Precinct,3085723009,724,297,17,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048,1048
Precinct,3085723010,964,641,38,5,3,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1656,1656
Precinct,3085723011,511,344,10,3,1,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,875,875
Precinct,3085723012,672,449,16,10,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1156,1156
Precinct,3085723013,308,357,11,2,1,7,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,690,690
Precinct,3085723014,716,760,25,6,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1515,1515
Precinct,3085723015,749,665,23,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1447,1447
Precinct,3085723016,537,896,29,3,5,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1476,1476
Precinct,3085723017,290,918,8,1,2,3,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1227,1227
Precinct,3085723018,193,454,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,660
Precinct,3085723019,417,928,13,3,2,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1368,1368
Precinct,3085723020,344,803,10,1,2,5,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1169,1169
Precinct,3085723021,389,810,21,3,7,5,1,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1242,1242
Precinct,3085723022,361,627,17,6,2,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,1020
Precinct,3085723023,239,584,13,2,4,4,0,0,2,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,852,852
Precinct,3085723024,114,376,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,499
Precinct,3085723025,159,456,10,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,634,634
Precinct,3085723026,340,897,23,2,6,3,2,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1279,1279
Precinct,3085723027,253,628,15,3,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903,903
County,Gilpin,2223,1833,70,17,12,10,2,0,9,1,1,1,1,1,1,2,1,0,0,0,1,0,0,0,4186,4186
Precinct,2161324001,276,299,8,3,2,2,0,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,597,597
Precinct,2161324002,324,385,14,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,728,728
Precinct,2161324003,400,451,11,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869,869
Precinct,2161324004,347,263,10,3,3,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,632,632
Precinct,2161324005,355,245,5,4,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,614,614
Precinct,2161324006,521,190,22,3,3,2,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,746,746
County,Grand,4710,4883,174,31,23,18,4,4,5,0,3,3,2,0,1,4,3,1,0,0,1,0,0,0,9870,9870
Precinct,2081325001,281,334,12,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,632
Precinct,2081325002,452,669,17,2,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1146,1146
Precinct,2081325003,656,739,20,5,5,4,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1433,1433
Precinct,2081325004,174,504,10,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,693,693
Precinct,2081325005,286,606,16,3,0,2,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,918,918
Precinct,2081325006,420,216,13,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,656
Precinct,2081325007,613,269,31,3,5,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,924,924
Precinct,2081325008,211,429,8,3,0,3,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,659,659
Precinct,2081325009,441,196,12,3,1,3,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,660,660
Precinct,2081325010,330,378,10,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,723,723
Precinct,2081325011,351,193,14,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,563,563
Precinct,2081325012,495,350,11,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,863,863
County,Gunnison,7132,3735,210,39,23,13,7,7,8,1,0,0,1,5,0,2,3,0,3,1,0,0,0,0,11190,11190
Precinct,3055926008,288,465,12,0,2,2,1,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,775,775
Precinct,3055926009,583,299,17,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,906,906
Precinct,3055926010,324,157,14,4,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,503
Precinct,3055926012,82,123,2,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,211,211
Precinct,3055926013,611,468,25,2,2,0,0,2,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1116,1116
Precinct,3055926014,649,392,42,9,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102,1102
Precinct,3055926015,330,139,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,480
Precinct,3056126001,20,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,78,78
Precinct,3056126002,162,117,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,285
Precinct,3056126003,1180,104,12,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1305,1305
Precinct,3056126004,597,152,10,7,1,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,772,772
Precinct,3056126005,1436,376,29,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1850,1850
Precinct,3056126006,367,337,9,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,716
Precinct,3056126007,409,314,19,2,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,749
Precinct,3056126011,94,236,8,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,342,342
County,Hinsdale,255,353,10,1,4,4,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,632,632
Precinct,3055927001,255,353,10,1,4,4,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,632,632
County,Huerfano,2076,2203,71,12,10,9,2,3,5,2,0,2,1,0,3,0,0,1,2,4,0,0,0,0,4406,4406
Precinct,3356228001,190,163,7,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,365
Precinct,3356228002,321,371,5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,700,700
Precinct,3356228003,257,194,10,2,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,471,471
Precinct,3356228004,354,245,4,2,2,2,0,0,0,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,615,615
Precinct,3356228005,57,155,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,214
Precinct,3356228006,286,207,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,514,514
Precinct,3356228007,72,132,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,213,213
Precinct,3356228008,30,67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98
Precinct,3356228009,266,355,5,2,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,636,636
Precinct,3356228010,207,217,6,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,434,434
Precinct,3356228011,36,97,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,146,146
County,Jackson,175,681,12,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,876
Precinct,3081329001,57,268,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,333
Precinct,3081329002,13,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57
Precinct,3081329003,14,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,117
Precinct,3081329004,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40
Precinct,3081329005,81,238,5,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,329
County,Jefferson,218396,148417,6394,1089,900,631,318,309,231,84,101,63,76,82,64,51,35,39,40,21,16,1,0,0,377358,377358
Precinct,1160130001,128,93,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,224
Precinct,1162230002,618,523,9,3,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1158,1158
Precinct,1162230003,594,593,20,3,1,3,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1218,1218
Precinct,1162230004,720,796,31,8,4,9,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1572,1572
Precinct,1162230005,631,774,28,3,6,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1448,1448
Precinct,1162230006,731,810,21,3,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1574,1574
Precinct,1162230007,914,729,24,4,6,3,0,3,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1687,1687
Precinct,1162230008,750,710,28,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1498,1498
Precinct,1162230009,802,803,23,5,2,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1641,1641
Precinct,1162230010,360,425,5,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797,797
Precinct,1162230011,498,549,15,1,4,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1072,1072
Precinct,1162230012,754,891,20,4,2,2,4,4,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1686,1686
Precinct,1162230013,408,351,17,1,3,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,787,787
Precinct,1162230014,550,607,16,1,2,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1183,1183
Precinct,1202230015,199,178,12,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,395
Precinct,1222230016,905,768,37,2,7,3,1,8,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1735,1735
Precinct,1222230017,521,412,10,4,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,954,954
Precinct,1222230018,862,791,16,0,1,2,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1676,1676
Precinct,1222230019,906,807,22,2,6,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,1750
Precinct,1222230020,914,849,28,6,5,5,5,2,0,0,0,0,1,2,0,1,1,1,1,0,0,0,0,0,1821,1821
Precinct,1222230021,783,810,34,2,4,1,1,3,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1643,1643
Precinct,1222230022,423,690,19,2,1,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1141,1141
Precinct,1222230023,856,766,21,4,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655,1655
Precinct,1222230024,845,718,30,3,3,3,1,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1608,1608
Precinct,1222230025,676,603,14,5,3,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1306,1306
Precinct,1222230026,391,535,12,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,948,948
Precinct,1222230027,689,753,23,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1471,1471
Precinct,1222230028,581,445,15,5,0,1,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1054,1054
Precinct,1222230029,776,705,32,9,1,0,0,4,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1531,1531
Precinct,1222230030,969,905,24,10,9,3,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1928,1928
Precinct,1222230031,586,588,20,8,0,3,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1211,1211
Precinct,1222230032,699,540,24,3,3,2,0,2,0,1,2,0,0,2,0,1,0,1,1,0,0,0,0,0,1281,1281
Precinct,1222230033,934,801,21,6,4,6,2,3,4,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1786,1786
Precinct,1222230034,716,894,31,6,1,5,1,2,0,1,0,1,2,1,0,1,0,1,0,0,0,0,0,0,1663,1663
Precinct,1222230035,534,512,20,4,0,2,2,3,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1081,1081
Precinct,1222230285,364,391,7,5,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,775,775
Precinct,2162530036,950,787,43,2,3,1,2,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1793,1793
Precinct,2162530037,701,370,8,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1085,1085
Precinct,2162530038,763,471,18,0,0,3,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1262,1262
Precinct,2162530039,686,578,21,3,1,2,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1296,1296
Precinct,2162530040,902,669,33,2,2,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1614,1614
Precinct,2162530041,578,382,12,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,976,976
Precinct,2162530042,629,482,16,3,6,3,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1143,1143
Precinct,2162530043,458,348,29,4,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847,847
Precinct,2162530044,623,384,24,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1041,1041
Precinct,2162530045,715,375,22,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1121,1121
Precinct,2162530046,689,346,21,5,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1068,1068
Precinct,2162530047,699,441,15,2,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1163,1163
Precinct,2162530048,789,465,19,5,2,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1286,1286
Precinct,2162530049,670,456,24,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1156,1156
Precinct,2162530050,599,480,17,2,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105,1105
Precinct,2162530051,874,503,23,1,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1408,1408
Precinct,2162530052,771,498,15,2,1,2,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1295,1295
Precinct,2162530053,521,422,15,3,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,969,969
Precinct,2162530054,733,483,25,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1248,1248
Precinct,2162530055,346,225,8,2,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,587
Precinct,2162530056,573,427,14,2,2,1,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1024,1024
Precinct,2162530057,617,577,25,3,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1230,1230
Precinct,2162530058,804,832,19,1,2,4,2,2,3,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1673,1673
Precinct,2162530059,601,594,24,2,3,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1229,1229
Precinct,2162530060,252,294,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,560,560
Precinct,2162530061,703,504,25,4,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1243,1243
Precinct,2162530062,675,667,19,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1369,1369
Precinct,2162530063,563,481,19,6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072,1072
Precinct,2162530064,260,339,5,3,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,613,613
Precinct,2162530065,686,722,30,4,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1452,1452
Precinct,2162530066,653,613,31,4,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305,1305
Precinct,2162530067,606,549,33,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193,1193
Precinct,2162530068,427,492,13,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940,940
Precinct,2202230069,344,224,11,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,582
Precinct,2202530070,952,727,33,5,4,3,0,1,0,1,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1731,1731
Precinct,2202530071,778,758,34,7,2,4,1,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1589,1589
Precinct,2202530072,903,723,58,7,6,5,2,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1710,1710
Precinct,2202530073,583,547,13,3,5,2,1,3,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,1162,1162
Precinct,2202530074,876,789,22,3,4,6,1,1,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,1708,1708
Precinct,2202530075,910,782,43,7,5,5,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1759,1759
Precinct,2202530076,789,747,35,3,9,2,2,2,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1594,1594
Precinct,2202530077,783,800,15,0,5,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610,1610
Precinct,2202530078,773,530,21,1,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1332,1332
Precinct,2202530079,479,295,20,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,798,798
Precinct,2202530080,589,538,22,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159,1159
Precinct,2202530284,368,279,15,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,669,669
Precinct,2222230081,719,714,20,4,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1461,1461
Precinct,2222230082,624,634,17,6,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290,1290
Precinct,2222530083,510,329,18,3,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,865,865
Precinct,7162430084,840,587,35,15,2,2,2,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1488,1488
Precinct,7162430085,968,547,44,10,6,4,2,0,2,0,1,0,3,0,0,0,0,0,0,1,2,0,0,0,1590,1590
Precinct,7162430086,1003,425,20,4,5,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460,1460
Precinct,7162430087,659,261,16,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942,942
Precinct,7162430088,923,611,48,5,4,2,0,9,3,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1610,1610
Precinct,7162430089,892,320,23,4,4,2,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1252,1252
Precinct,7162430090,850,257,28,2,0,2,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1145,1145
Precinct,7162430091,910,524,14,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1455,1455
Precinct,7162430092,856,285,16,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1162,1162
Precinct,7162430093,1193,384,42,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1628,1628
Precinct,7162430094,941,238,19,4,4,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212,1212
Precinct,7162430095,949,300,25,4,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288,1288
Precinct,7162530096,72,59,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,133
Precinct,7162530097,201,159,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,368
Precinct,7192430098,400,535,13,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,954,954
Precinct,7192730099,431,399,7,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843,843
Precinct,7192730100,612,493,12,4,4,5,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1133,1133
Precinct,7192730101,627,491,26,5,4,1,1,4,2,2,0,0,2,1,0,0,0,3,0,0,0,0,0,0,1169,1169
Precinct,7192730102,682,538,20,2,4,4,1,0,0,0,0,1,1,2,3,0,0,0,0,0,0,0,0,0,1258,1258
Precinct,7192730103,1009,668,21,3,6,2,2,2,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1718,1718
Precinct,7192730104,628,513,20,7,2,1,2,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1178,1178
Precinct,7192730105,776,593,18,5,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,1402,1402
Precinct,7192730106,476,406,10,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,901
Precinct,7192730107,861,737,29,7,6,3,1,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1651,1651
Precinct,7192730108,649,563,23,2,2,1,0,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1246,1246
Precinct,7192730109,732,587,23,1,5,4,1,1,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1360,1360
Precinct,7192730110,760,663,24,1,4,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1459,1459
Precinct,7192730111,706,421,12,2,5,3,1,0,1,1,2,0,2,0,0,1,0,0,1,0,0,0,0,0,1158,1158
Precinct,7192730112,853,593,14,5,2,3,3,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1478,1478
Precinct,7192730113,730,834,20,6,1,1,0,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1598,1598
Precinct,7192730114,862,656,21,0,6,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1550,1550
Precinct,7192730115,888,817,30,3,6,3,3,2,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1757,1757
Precinct,7192730116,680,785,21,1,4,6,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1503,1503
Precinct,7192730117,908,641,23,3,7,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1589,1589
Precinct,7192730118,953,651,18,5,5,3,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1639,1639
Precinct,7192730119,694,356,19,4,6,7,0,1,1,3,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1096,1096
Precinct,7192730120,955,358,29,2,2,5,2,0,2,1,0,0,2,0,1,0,3,0,0,0,0,0,0,0,1362,1362
Precinct,7192730121,907,587,41,7,1,4,1,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1554,1554
Precinct,7192730122,608,424,15,2,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1057,1057
Precinct,7192730123,909,704,36,7,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1660,1660
Precinct,7192730124,561,275,16,3,2,4,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,866,866
Precinct,7192730125,763,453,21,3,3,4,1,0,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1255,1255
Precinct,7192730126,677,482,30,2,2,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1200,1200
Precinct,7192730263,392,269,21,0,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,693
Precinct,7192730264,627,470,12,2,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119,1119
Precinct,7192730265,372,300,6,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,685
Precinct,7192730269,471,244,10,2,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,734,734
Precinct,7192730270,506,264,15,5,1,0,2,1,2,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,802,802
Precinct,7192730291,405,347,12,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769,769
Precinct,7192730292,706,395,30,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,1136
Precinct,7192730293,455,302,15,5,5,1,0,0,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,790,790
Precinct,7192730294,505,377,16,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,904,904
Precinct,7192730308,605,273,8,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,899
Precinct,7192930127,979,615,46,6,3,4,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1657,1657
Precinct,7192930128,612,424,20,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1064,1064
